frame_number,object_class,confidence_score,x1,y1,x2,y2
197,60,0.3450118601322174,10.271284103393555,94.6498031616211,710.6892700195312,1279.8870849609375
198,73,0.2941356301307678,0.0,532.9210815429688,592.7583618164062,1183.7301025390625
198,63,0.4127819240093231,0.0,335.9979248046875,222.8759307861328,613.1890258789062
198,67,0.8622240424156189,167.80712890625,257.404296875,624.4207763671875,561.3487548828125
198,39,0.6421213746070862,598.3895874023438,146.4840087890625,716.7706909179688,666.9087524414062
198,14,0.48725780844688416,64.8449935913086,772.8056640625,156.45944213867188,862.7799682617188
198,60,0.4128416180610657,9.744197845458984,96.77173614501953,709.15966796875,1279.9747314453125
198,43,0.34685930609703064,459.7962951660156,617.916015625,607.82861328125,821.1904296875
199,73,0.3696451187133789,0.0,535.5828247070312,587.1307373046875,1184.3675537109375
199,63,0.34507933259010315,0.0,338.6243591308594,217.2418212890625,614.6331787109375
199,67,0.831820547580719,159.80807495117188,259.00372314453125,618.2918090820312,563.9987182617188
199,39,0.6729255318641663,594.1065673828125,140.09991455078125,714.9764404296875,666.932861328125
199,14,0.3461664319038391,60.74017333984375,776.9026489257812,146.6107177734375,860.2747802734375
199,60,0.45575112104415894,10.262723922729492,99.3534927368164,708.547119140625,1280.0
199,42,0.11583055555820465,454.03955078125,619.8684692382812,600.677490234375,821.1927490234375
200,71,0.18263588845729828,0.0,537.7922973632812,581.29443359375,1181.386962890625
200,63,0.4010474681854248,0.0,341.7057189941406,210.16844177246094,614.9242553710938
200,67,0.8801884651184082,152.52725219726562,261.051025390625,611.4699096679688,566.2357177734375
200,39,0.6858854293823242,589.583251953125,136.6177520751953,713.399169921875,670.55126953125
200,60,0.47744497656822205,11.165079116821289,100.86226654052734,708.906005859375,1279.679443359375
200,43,0.33087095618247986,446.2339172363281,620.2666625976562,594.27734375,823.6532592773438
201,73,0.18057861924171448,0.0,539.4088745117188,578.2692260742188,1185.0999755859375
201,63,0.41840535402297974,0.0,343.8903503417969,204.169921875,614.9982299804688
201,67,0.9109336137771606,147.1884765625,262.4644775390625,607.016357421875,568.04296875
201,39,0.515358567237854,586.0267944335938,136.4526824951172,711.9608764648438,672.5440673828125
201,60,0.5276561379432678,10.89498233795166,100.23626708984375,709.6812133789062,1279.8917236328125
201,43,0.33405235409736633,440.6994323730469,623.0243530273438,589.106689453125,826.9823608398438
202,73,0.28297123312950134,0.0,540.8975219726562,574.125732421875,1189.00390625
202,63,0.3412849009037018,0.0,345.3273620605469,198.30123901367188,615.3137817382812
202,67,0.9106853604316711,141.39697265625,264.1890563964844,601.5264282226562,569.9862060546875
202,39,0.5385411381721497,582.33984375,137.98594665527344,710.1683349609375,673.4349365234375
202,60,0.46551239490509033,11.24951457977295,100.19596099853516,710.0383911132812,1278.6697998046875
202,43,0.3305967450141907,435.00604248046875,624.8909912109375,583.1891479492188,828.6046752929688
203,73,0.24858741462230682,0.0,542.313720703125,569.2091674804688,1193.3448486328125
203,63,0.4060671031475067,0.0,349.1361083984375,191.6736297607422,615.8839111328125
203,67,0.8965451717376709,135.73013305664062,265.2068786621094,596.705078125,571.561767578125
203,39,0.5134451985359192,578.5853271484375,139.93499755859375,708.5781860351562,674.51171875
203,60,0.4064519703388214,11.73111343383789,103.12055206298828,709.2217407226562,1277.4141845703125
203,43,0.17656396329402924,429.4591979980469,625.8110961914062,577.3703002929688,829.054443359375
204,73,0.37638282775878906,0.0,543.498779296875,564.7380981445312,1193.416748046875
204,63,0.3950284719467163,0.0,352.7498779296875,186.11538696289062,616.913330078125
204,67,0.8676944375038147,129.32949829101562,265.9991760253906,591.8468017578125,573.6539306640625
204,39,0.628602147102356,575.3240356445312,142.13534545898438,707.3074340820312,674.0675048828125
204,60,0.4123249351978302,13.357226371765137,109.5811538696289,708.7894287109375,1277.7305908203125
204,43,0.14009059965610504,425.04705810546875,627.4430541992188,572.48779296875,830.0997314453125
204,14,0.39822953939437866,26.09246063232422,792.0670166015625,120.6314697265625,884.281494140625
205,73,0.44906720519065857,0.0,544.6292114257812,557.7918701171875,1189.8499755859375
205,63,0.45333144068717957,0.0,354.9079895019531,181.57412719726562,617.4176635742188
205,67,0.8839820027351379,124.65843200683594,267.22100830078125,586.9053955078125,574.818603515625
205,39,0.7782502174377441,571.092529296875,143.62962341308594,705.8861694335938,674.9315795898438
205,60,0.40469086170196533,14.500473022460938,114.77179718017578,709.1582641601562,1278.931396484375
205,42,0.24799905717372894,419.74725341796875,627.0641479492188,568.6087646484375,832.0387573242188
205,14,0.6154476404190063,19.99858856201172,793.9445190429688,116.65660095214844,888.917724609375
206,73,0.348457396030426,0.0,546.3604736328125,556.289306640625,1190.134521484375
206,63,0.45784175395965576,0.0,356.80419921875,177.14303588867188,617.83349609375
206,67,0.8066563606262207,120.52999114990234,268.5392150878906,581.733154296875,575.54296875
206,39,0.8153744339942932,567.2716064453125,145.36605834960938,704.8610229492188,675.2119750976562
206,60,0.40623199939727783,14.62277889251709,116.07099151611328,709.9160766601562,1278.6907958984375
206,42,0.16410158574581146,417.1037292480469,629.1216430664062,565.3652954101562,833.1233520507812
206,14,0.38717105984687805,16.26447296142578,795.6407470703125,112.1695327758789,890.0567626953125
207,73,0.45055249333381653,0.0,548.097900390625,551.6121215820312,1190.060302734375
207,63,0.49038463830947876,0.0,358.4422302246094,172.81288146972656,618.691162109375
207,67,0.7834907174110413,117.05671691894531,270.1896057128906,576.7532348632812,576.2740478515625
207,39,0.7729937434196472,563.9418334960938,147.24790954589844,704.4745483398438,676.1192626953125
207,60,0.400323748588562,14.689754486083984,121.45459747314453,708.4783325195312,1278.071533203125
207,79,0.1372441053390503,413.7041931152344,630.642578125,561.8259887695312,834.4415283203125
207,14,0.444999635219574,13.943608283996582,797.9118041992188,108.17134094238281,890.6573486328125
208,73,0.25787153840065,0.0,550.2904663085938,547.5446166992188,1189.984130859375
208,63,0.4692523181438446,0.0,360.9302673339844,169.29531860351562,619.9380493164062
208,67,0.6975480318069458,113.76744842529297,271.7637023925781,572.656494140625,577.2486572265625
208,39,0.5796377658843994,560.9615478515625,149.8724822998047,704.3070068359375,677.21142578125
208,60,0.3692169487476349,19.055089950561523,145.99546813964844,702.0795288085938,1278.341552734375
208,43,0.1396939754486084,410.9691162109375,632.4446411132812,558.133056640625,835.3176879882812
208,14,0.217473566532135,10.71101188659668,800.8452758789062,103.95661163330078,892.6290283203125
209,73,0.32043594121932983,0.0,551.9584350585938,543.7107543945312,1191.9700927734375
209,63,0.365113228559494,0.0,361.568359375,165.8865966796875,621.3875732421875
209,67,0.8198837041854858,109.75653839111328,273.7392578125,569.198486328125,579.606201171875
209,39,0.5195332169532776,558.0125732421875,152.17523193359375,704.4586181640625,679.2111206054688
209,60,0.3938508927822113,19.428190231323242,154.36703491210938,700.9974975585938,1278.4676513671875
209,43,0.2890434265136719,407.9862976074219,634.2542724609375,554.7097778320312,836.5628662109375
209,14,0.2639348804950714,6.983116149902344,803.0928344726562,100.07853698730469,894.669921875
210,73,0.19794590771198273,0.0,554.06201171875,538.8919677734375,1193.842529296875
210,63,0.29807165265083313,0.0,361.95794677734375,162.36865234375,622.9697265625
210,67,0.7441281676292419,105.58615112304688,276.2715759277344,564.8740844726562,582.0310668945312
210,39,0.28603869676589966,555.1759033203125,154.28298950195312,704.5292358398438,680.26171875
210,60,0.3551335334777832,20.619699478149414,163.94796752929688,700.2283325195312,1278.65869140625
210,43,0.32318174839019775,403.7081604003906,635.5882568359375,550.2684936523438,837.5296020507812
211,73,0.1395738571882248,0.0,555.8477172851562,532.3162231445312,1193.32177734375
211,63,0.29897308349609375,0.0,364.5500183105469,157.07919311523438,622.927978515625
211,67,0.7498756051063538,101.79214477539062,278.56463623046875,560.873046875,584.1649169921875
211,39,0.2884054183959961,551.3521728515625,155.6236114501953,704.1781005859375,682.0858764648438
211,60,0.30611419677734375,18.962589263916016,162.7445831298828,702.1024169921875,1278.05419921875
211,43,0.3789491653442383,399.9114074707031,636.9705200195312,546.1434936523438,838.3914184570312
212,63,0.16574272513389587,0.0,370.1035461425781,152.16468811035156,624.0636596679688
212,67,0.6968392729759216,96.51544189453125,280.5018615722656,555.5653076171875,586.1249389648438
212,39,0.26696109771728516,546.9901733398438,158.19329833984375,703.0857543945312,683.2613525390625
212,60,0.3009604811668396,15.848954200744629,154.24337768554688,706.2241821289062,1277.7940673828125
212,43,0.2296057939529419,395.8673400878906,638.7719116210938,542.3098754882812,840.44287109375
213,63,0.1722901314496994,0.0,380.72711181640625,146.2105255126953,625.7923583984375
213,67,0.7893178462982178,91.98888397216797,282.0994873046875,551.39453125,588.1672973632812
213,39,0.32967624068260193,542.9290771484375,161.85182189941406,702.250244140625,684.9031982421875
213,60,0.344877690076828,15.915687561035156,155.58489990234375,707.7758178710938,1277.9114990234375
213,43,0.18108771741390228,392.1117248535156,640.7955932617188,538.8550415039062,842.9119262695312
214,63,0.1568973958492279,0.0,389.18511962890625,140.33189392089844,626.2734985351562
214,67,0.6224052309989929,87.42192840576172,283.1297302246094,547.9759521484375,590.224365234375
214,39,0.22945599257946014,539.6515502929688,165.3598175048828,702.099853515625,686.2793579101562
214,60,0.22883757948875427,12.73548698425293,136.75137329101562,715.3634643554688,1276.4373779296875
214,43,0.11047324538230896,387.5436096191406,641.8601684570312,535.1605834960938,845.1336669921875
215,63,0.17877136170864105,0.0,396.75439453125,136.032470703125,628.2979125976562
215,67,0.6716250777244568,84.62480163574219,285.0950927734375,544.6724853515625,591.89990234375
215,39,0.38329559564590454,536.3878173828125,168.17921447753906,702.05126953125,687.2936401367188
215,60,0.26917561888694763,7.380991458892822,115.2123794555664,720.0,1276.0040283203125
215,43,0.11167299002408981,384.17822265625,643.6516723632812,532.2818603515625,847.5560302734375
216,63,0.1587512195110321,0.0,402.77154541015625,132.7290802001953,630.5797119140625
216,67,0.6788373589515686,80.44966888427734,286.8246154785156,540.3155517578125,593.8194580078125
216,39,0.40593641996383667,533.7483520507812,172.0386199951172,702.3958129882812,689.0264282226562
216,60,0.252623587846756,5.485824108123779,107.25272369384766,720.0,1275.509765625
216,79,0.16422158479690552,381.5984802246094,647.7046508789062,527.99951171875,849.2896118164062
216,73,0.34340527653694153,0.0,565.4295654296875,517.825439453125,1196.0572509765625
217,63,0.16364240646362305,0.0,411.9303283691406,128.1089630126953,632.129150390625
217,67,0.8034093976020813,78.19416046142578,289.1426086425781,536.5999755859375,595.5505981445312
217,39,0.3901256322860718,530.7982788085938,173.64414978027344,702.7765502929688,689.8780517578125
217,60,0.24791035056114197,1.1607451438903809,90.91191101074219,720.0,1275.98779296875
217,79,0.10562387853860855,379.2636413574219,650.0595703125,524.9990844726562,851.0149536132812
217,73,0.3783128261566162,0.0,567.521484375,515.2261962890625,1197.2899169921875
218,63,0.1764087677001953,0.0,420.44915771484375,123.37203216552734,632.7283325195312
218,67,0.7309165000915527,75.7847671508789,290.8471984863281,533.7645874023438,597.4047241210938
218,39,0.46137765049934387,527.739013671875,175.4113006591797,702.9920654296875,690.7999877929688
218,60,0.3021605312824249,3.851386070251465,97.73118591308594,720.0,1276.3741455078125
218,43,0.3313705325126648,376.0457763671875,651.404296875,522.5113525390625,853.7102661132812
218,73,0.42041370272636414,0.0,569.6618041992188,510.82000732421875,1197.791259765625
219,73,0.10953054577112198,0.0,426.80517578125,119.41918182373047,633.248779296875
219,67,0.8303539752960205,72.95581817626953,292.905029296875,529.580322265625,598.8500366210938
219,39,0.42424139380455017,524.6278076171875,177.29177856445312,703.165283203125,691.9668579101562
219,60,0.3592166006565094,4.448967933654785,96.68073272705078,720.0,1275.4884033203125
219,43,0.38065674901008606,373.4443664550781,652.6622924804688,519.7193603515625,854.8370971679688
219,73,0.4131048619747162,0.0,571.7487182617188,505.1502990722656,1198.932861328125
220,67,0.7700444459915161,69.5665283203125,294.43255615234375,525.9031372070312,600.6434326171875
220,39,0.3645077049732208,521.1552734375,182.5554656982422,702.4400634765625,694.1873168945312
220,60,0.3674069046974182,5.5388994216918945,102.06725311279297,720.0,1275.8905029296875
220,43,0.39133694767951965,370.357666015625,654.36962890625,515.9032592773438,855.6319580078125
220,73,0.38586825132369995,0.0,573.3290405273438,502.2998962402344,1202.490966796875
221,67,0.7470536828041077,66.08670043945312,295.971435546875,521.6779174804688,602.1630249023438
221,39,0.32406195998191833,517.7529296875,183.72364807128906,703.1016845703125,697.0360107421875
221,60,0.31297096610069275,1.6720142364501953,89.49922180175781,720.0,1276.6705322265625
221,43,0.324858695268631,366.42083740234375,655.5142211914062,512.1539916992188,857.3578491210938
221,73,0.30845001339912415,0.0,575.938232421875,498.2369079589844,1204.340576171875
222,67,0.8092567324638367,62.5560417175293,297.3529968261719,518.3002319335938,604.2113037109375
222,39,0.26188334822654724,514.458740234375,186.99655151367188,702.6675415039062,698.4984130859375
222,60,0.3443743586540222,6.225813865661621,105.83018493652344,720.0,1277.3321533203125
222,43,0.16593986749649048,362.9374084472656,656.7545776367188,508.8677673339844,858.7612915039062
222,73,0.37674328684806824,0.0,579.2614135742188,496.0471496582031,1205.6317138671875
223,67,0.692510187625885,59.607784271240234,300.2177734375,514.3648071289062,607.0267333984375
223,39,0.23820710182189941,511.6769104003906,189.6875762939453,702.770751953125,699.3543701171875
223,60,0.42974814772605896,5.861846446990967,103.79882049560547,720.0,1277.416748046875
223,43,0.13351987302303314,360.56976318359375,659.0721435546875,505.8115539550781,860.0155639648438
223,73,0.4259524643421173,0.0,581.3677978515625,492.8052062988281,1207.556396484375
224,67,0.6687445044517517,57.52012634277344,301.9816589355469,510.5181579589844,607.9893188476562
224,41,0.2527593672275543,509.2747802734375,194.41012573242188,702.6976318359375,700.4993896484375
224,60,0.4513968229293823,7.61077356338501,109.03099060058594,719.9461669921875,1276.386474609375
224,79,0.16931284964084625,355.9261474609375,658.6964721679688,502.6778564453125,861.8428344726562
224,73,0.3745579719543457,0.0,582.8698120117188,490.6077575683594,1208.55029296875
225,67,0.7381991147994995,54.97853088378906,303.19549560546875,507.1302185058594,609.1544799804688
225,41,0.18897534906864166,505.8253173828125,196.30020141601562,702.6632690429688,701.7543334960938
225,60,0.4079289138317108,6.871971607208252,107.74799346923828,720.0,1276.755126953125
225,79,0.14786292612552643,353.6191101074219,660.2521362304688,500.12701416015625,862.8406372070312
225,73,0.3747313916683197,0.0,584.633056640625,485.1991882324219,1205.71142578125
226,67,0.80136638879776,51.154693603515625,303.7972106933594,502.8900451660156,609.8268432617188
226,41,0.15266752243041992,502.6047058105469,196.80308532714844,702.97412109375,702.3391723632812
226,60,0.4334281384944916,6.971978187561035,107.89007568359375,720.0,1276.8304443359375
226,79,0.1237359419465065,351.4481201171875,662.3916015625,497.5130920410156,864.257080078125
226,73,0.40682312846183777,0.0,585.6512451171875,482.94183349609375,1205.1365966796875
227,67,0.8182491660118103,47.81306838989258,304.1878662109375,499.3492431640625,610.4039306640625
227,41,0.190623477101326,499.8208312988281,197.9331512451172,703.322998046875,702.978515625
227,60,0.4367886483669281,7.510009288787842,111.5057601928711,718.9434814453125,1276.8673095703125
227,42,0.12525373697280884,349.4054260253906,664.7213134765625,494.5335388183594,865.143310546875
227,73,0.3713424503803253,0.0,586.9920043945312,479.4900817871094,1202.8070068359375
228,67,0.6775354146957397,45.1761589050293,304.4067687988281,496.8150939941406,611.013916015625
228,41,0.14662881195545197,497.0315246582031,198.72801208496094,703.6195068359375,703.3751220703125
228,60,0.45519131422042847,10.08891487121582,122.7702865600586,715.5101928710938,1276.0120849609375
228,43,0.11865990608930588,346.9825134277344,665.841552734375,492.58941650390625,867.2461547851562
228,73,0.28856325149536133,0.0,587.7637939453125,476.385498046875,1202.176025390625
229,67,0.7520051002502441,42.0557861328125,304.573486328125,493.8130187988281,611.48779296875
229,41,0.1888018697500229,494.2480163574219,198.34817504882812,704.3604736328125,703.78271484375
229,60,0.39791202545166016,7.863229751586914,117.95941162109375,716.7146606445312,1275.9334716796875
229,43,0.11384598910808563,343.25531005859375,665.6283569335938,489.67218017578125,868.6055908203125
229,73,0.2648710012435913,0.0,588.4071655273438,473.4643859863281,1201.034423828125
230,67,0.7494967579841614,39.33488464355469,304.78436279296875,491.13720703125,611.8814697265625
230,41,0.13441133499145508,491.51605224609375,197.9466094970703,705.0035400390625,704.0877075195312
230,60,0.4023318588733673,6.537590026855469,116.94120025634766,716.5875854492188,1275.6766357421875
230,43,0.15261828899383545,340.63629150390625,665.8702392578125,487.2331237792969,869.3670043945312
230,73,0.3241046965122223,0.0,588.8572998046875,470.81903076171875,1200.575927734375
231,67,0.7390766143798828,36.41773986816406,304.598388671875,488.8390808105469,612.413818359375
231,41,0.3277694284915924,487.75732421875,195.9276123046875,705.2786254882812,704.36474609375
231,60,0.3773079216480255,7.08845853805542,125.24333953857422,713.8563232421875,1275.947021484375
231,43,0.1719229519367218,339.0851135253906,666.0621337890625,485.22314453125,868.7282104492188
231,73,0.41587287187576294,0.0,589.49658203125,468.9801940917969,1200.2774658203125
232,67,0.6885010600090027,33.888126373291016,304.4942626953125,486.49517822265625,612.5982055664062
232,41,0.20549117028713226,485.6858825683594,197.00064086914062,705.8693237304688,704.8533325195312
232,60,0.34212827682495117,9.38415241241455,136.72483825683594,710.865966796875,1275.083984375
232,73,0.4302661418914795,0.0,589.8834838867188,467.22283935546875,1199.87353515625
233,67,0.6497586369514465,32.34022903442383,304.1434631347656,485.2243957519531,612.5967407226562
233,41,0.16064943373203278,483.4107971191406,197.16160583496094,706.40234375,705.019287109375
233,60,0.36640897393226624,12.555132865905762,152.24647521972656,707.3414916992188,1274.7086181640625
233,73,0.463309109210968,0.0,589.892822265625,463.88299560546875,1199.6973876953125
234,67,0.5835197567939758,29.768815994262695,303.87896728515625,482.8858947753906,612.5778198242188
234,41,0.29401272535324097,480.8614807128906,197.040771484375,706.7958374023438,705.3610229492188
234,60,0.393606036901474,10.522005081176758,149.92811584472656,709.2650146484375,1275.5711669921875
234,73,0.4725278913974762,0.0,589.8712768554688,461.13128662109375,1199.7945556640625
235,67,0.5929099321365356,27.193592071533203,303.13153076171875,481.7957458496094,612.984130859375
235,41,0.3143008053302765,478.2298278808594,197.053955078125,706.9960327148438,705.8309326171875
235,60,0.3748459815979004,6.972541809082031,136.71530151367188,714.31982421875,1275.343994140625
235,73,0.4752946197986603,0.0,589.6242065429688,458.0665588378906,1198.9520263671875
236,67,0.5354380011558533,24.67325782775879,302.69427490234375,479.8996276855469,613.070556640625
236,41,0.39007607102394104,475.7586975097656,195.50836181640625,707.9843139648438,706.6200561523438
236,60,0.3920149803161621,1.6780246496200562,117.80412292480469,720.0,1275.59130859375
236,73,0.4630168676376343,0.0,589.2421264648438,455.0169372558594,1197.9146728515625
237,67,0.5986042022705078,22.17801284790039,302.0060119628906,478.3026428222656,613.1683349609375
237,41,0.415189653635025,473.4749450683594,194.6333465576172,708.5557861328125,706.8624267578125
237,60,0.4280017912387848,4.801741123199463,128.41619873046875,717.5980224609375,1275.6512451171875
237,73,0.47711285948753357,0.0,589.34619140625,452.40789794921875,1197.2528076171875
238,67,0.6059261560440063,19.524627685546875,301.2450256347656,476.3285217285156,613.0135498046875
238,41,0.39698007702827454,471.29559326171875,194.190673828125,708.8867797851562,706.8541870117188
238,60,0.41330787539482117,6.738578796386719,137.500732421875,715.4051513671875,1276.0665283203125
238,73,0.3965144753456116,0.0,589.3021850585938,450.5953063964844,1195.4727783203125
239,67,0.5761350393295288,17.350440979003906,300.64056396484375,474.3520202636719,612.7283325195312
239,41,0.3436327278614044,469.00469970703125,193.52328491210938,709.1990356445312,706.9564819335938
239,60,0.4049333930015564,16.755985260009766,179.18295288085938,704.4396362304688,1276.412353515625
239,73,0.3384401202201843,0.0,589.1834716796875,448.42034912109375,1194.713623046875
240,67,0.5850557684898376,15.042145729064941,300.0321350097656,472.39544677734375,612.6909790039062
240,41,0.3245159685611725,466.5704650878906,192.9156951904297,709.3950805664062,707.2273559570312
240,60,0.40976613759994507,17.823305130004883,189.3720703125,702.8018798828125,1276.543701171875
240,73,0.24921995401382446,0.0,589.2785034179688,445.08343505859375,1195.173095703125
241,67,0.713641345500946,13.150882720947266,299.2491455078125,471.045654296875,612.7325439453125
241,41,0.33029696345329285,464.7181701660156,192.2371063232422,710.0040283203125,707.4441528320312
241,60,0.4030003547668457,6.511361598968506,154.8079833984375,713.6155395507812,1277.1055908203125
241,73,0.23772510886192322,0.0,589.219970703125,442.9336853027344,1195.928466796875
242,67,0.7158801555633545,11.366678237915039,298.1710205078125,470.158203125,612.7855834960938
242,41,0.3345593512058258,463.3118896484375,191.99099731445312,710.3798828125,706.755859375
242,60,0.4000786244869232,0.9055579304695129,136.83441162109375,719.0327758789062,1277.38916015625
242,73,0.23071438074111938,0.0,588.7703247070312,442.34698486328125,1195.5357666015625
243,67,0.7036667466163635,9.759405136108398,297.2608337402344,468.82415771484375,612.5659790039062
243,41,0.33579134941101074,461.7040100097656,191.15756225585938,710.8495483398438,706.3345947265625
243,60,0.40536248683929443,0.0,120.73971557617188,720.0,1277.4481201171875
243,73,0.22635656595230103,0.0,588.1370239257812,441.2220764160156,1194.5791015625
244,67,0.5924736261367798,8.813446998596191,296.2913513183594,468.16265869140625,612.221923828125
244,41,0.2729656994342804,459.91015625,189.39976501464844,711.498779296875,706.2500610351562
244,60,0.44042885303497314,0.0,119.07464599609375,720.0,1277.8704833984375
244,73,0.23190993070602417,0.0,587.3175659179688,439.9000549316406,1194.011474609375
245,67,0.6224111914634705,8.520844459533691,295.1947326660156,467.7196044921875,611.3778686523438
245,41,0.23495721817016602,458.56341552734375,187.69546508789062,712.28271484375,705.9507446289062
245,60,0.4325425326824188,0.0,115.20146942138672,720.0,1278.5501708984375
245,73,0.25120049715042114,0.0,586.2799682617188,438.4093017578125,1194.500244140625
246,67,0.6820929050445557,8.140504837036133,293.68572998046875,466.65484619140625,609.769775390625
246,41,0.28656819462776184,457.5978698730469,186.5081787109375,712.9929809570312,705.5010986328125
246,60,0.4472673237323761,0.0,116.59529113769531,720.0,1278.9080810546875
246,73,0.24076317250728607,0.0,584.9107055664062,437.659912109375,1194.110595703125
247,67,0.6903570294380188,7.207602500915527,292.1285705566406,466.2865295410156,608.9732666015625
247,41,0.3489759862422943,456.6845397949219,185.303955078125,713.6445922851562,704.9963989257812
247,60,0.47622519731521606,0.0,116.79352569580078,720.0,1279.6051025390625
247,73,0.2342710793018341,0.0,584.2526245117188,436.6336364746094,1193.455078125
248,67,0.7186986804008484,6.463364124298096,290.6715393066406,466.4967956542969,608.617431640625
248,41,0.298672080039978,455.8974304199219,184.69239807128906,714.2162475585938,704.8489379882812
248,60,0.47586676478385925,0.0,113.9092025756836,720.0,1279.2061767578125
248,73,0.24740161001682281,0.0,583.21875,436.38916015625,1193.1258544921875
249,67,0.7236178517341614,6.3401055335998535,289.4651794433594,466.8468322753906,608.1685180664062
249,41,0.3315947949886322,455.2781066894531,184.66079711914062,714.6240234375,704.8175048828125
249,60,0.449429988861084,0.0,109.99652862548828,720.0,1278.6812744140625
249,73,0.24597899615764618,0.0,581.86279296875,434.861572265625,1192.1622314453125
250,67,0.7127494812011719,6.764577865600586,287.82147216796875,467.86187744140625,607.4414672851562
250,41,0.3943497836589813,455.1033630371094,184.9794921875,715.0902709960938,704.5869750976562
250,60,0.4442993104457855,0.0,118.19611358642578,720.0,1278.6361083984375
250,73,0.22627905011177063,0.0,580.7947387695312,434.10418701171875,1191.8897705078125
251,67,0.63763028383255,7.494112491607666,286.2328796386719,470.3490905761719,607.6030883789062
251,41,0.3864251375198364,455.05596923828125,185.54229736328125,715.6827392578125,704.845947265625
251,60,0.418488472700119,0.0,117.9729995727539,720.0,1278.5980224609375
251,73,0.24958714842796326,0.0,579.908935546875,432.59490966796875,1189.53857421875
252,67,0.5839501619338989,8.584022521972656,284.9460144042969,471.8699951171875,607.1783447265625
252,41,0.3154509663581848,454.9373779296875,185.80662536621094,716.2172241210938,705.1386108398438
252,60,0.3958275318145752,0.0,120.92618560791016,720.0,1278.702880859375
252,73,0.24167637526988983,0.0,578.6259155273438,431.5129699707031,1187.5750732421875
253,67,0.5900209546089172,9.884848594665527,283.9176940917969,473.4410705566406,606.8677978515625
253,41,0.36154037714004517,454.78656005859375,184.61050415039062,717.321533203125,705.5582885742188
253,60,0.40588393807411194,0.0,123.4406509399414,719.5696411132812,1278.6470947265625
253,73,0.2539280354976654,0.0,577.6077270507812,430.99169921875,1185.68896484375
254,67,0.584707498550415,11.626315116882324,282.89056396484375,475.721435546875,606.67041015625
254,41,0.33241841197013855,455.13836669921875,185.094482421875,718.0445556640625,706.1041870117188
254,60,0.42526522278785706,2.7182483673095703,133.65318298339844,716.9683837890625,1278.349609375
254,73,0.22611166536808014,0.0,576.8470458984375,430.7391662597656,1184.92919921875
255,67,0.7178167700767517,13.473587036132812,282.2254943847656,477.604736328125,606.3916625976562
255,41,0.2819918096065521,455.85321044921875,185.5077667236328,718.981201171875,706.7272338867188
255,60,0.3816339671611786,1.4318958520889282,129.6081085205078,717.868896484375,1277.5811767578125
255,73,0.23874308168888092,0.0,576.351318359375,430.69598388671875,1184.307373046875
256,67,0.7764363288879395,15.896438598632812,281.6712341308594,480.0613708496094,606.0765380859375
256,41,0.3722468614578247,456.46697998046875,186.1454315185547,719.6775512695312,707.527587890625
256,60,0.40274620056152344,1.0844224691390991,126.20022583007812,719.5725708007812,1277.739501953125
256,73,0.28827446699142456,0.0,576.0380859375,430.74920654296875,1184.9613037109375
257,67,0.8224486708641052,18.505178451538086,281.5277099609375,482.2279052734375,605.78271484375
257,41,0.4256884455680847,457.41912841796875,187.86373901367188,720.0,708.3256225585938
257,60,0.41259777545928955,3.4233834743499756,135.52882385253906,716.6124267578125,1276.92578125
257,73,0.28133130073547363,0.0,575.830078125,431.18426513671875,1185.5469970703125
258,67,0.8168575763702393,20.856760025024414,281.5998229980469,483.55352783203125,605.5062866210938
258,41,0.30221763253211975,458.4505310058594,190.01995849609375,720.0,709.5498046875
258,60,0.41704118251800537,13.19823932647705,172.47637939453125,707.1353759765625,1277.0963134765625
258,73,0.2657880485057831,0.0,575.904541015625,432.0373229980469,1186.885009765625
259,67,0.800592303276062,22.139785766601562,281.7698059082031,485.15631103515625,606.3224487304688
259,41,0.16423393785953522,459.5477294921875,193.32540893554688,720.0,711.005859375
259,60,0.3842773139476776,15.644258499145508,185.6137237548828,704.744873046875,1277.1817626953125
259,73,0.34080997109413147,0.0,576.2953491210938,431.5655822753906,1187.09765625
260,67,0.579387366771698,23.564193725585938,281.6600646972656,487.61376953125,607.4716796875
260,41,0.15941736102104187,460.2325439453125,195.00950622558594,720.0,713.0032348632812
260,60,0.3477711081504822,3.718263864517212,147.16049194335938,715.8681640625,1276.3232421875
260,73,0.3077791631221771,0.0,577.3793334960938,432.2856140136719,1186.993896484375
261,67,0.7135859727859497,26.291410446166992,281.7237243652344,490.95703125,608.69970703125
261,41,0.28529122471809387,462.114013671875,199.634521484375,720.0,715.0733032226562
261,60,0.31380948424339294,4.399998188018799,149.17640686035156,715.4388427734375,1274.942626953125
261,73,0.23197370767593384,0.6801841259002686,578.8342895507812,432.5367126464844,1186.64111328125
262,67,0.5834164023399353,28.929840087890625,281.6395263671875,493.54779052734375,609.2145385742188
262,39,0.10251876711845398,462.5116882324219,200.6306610107422,720.0,718.4032592773438
262,60,0.3519580662250519,13.522807121276855,186.14071655273438,704.6820678710938,1274.1373291015625
262,73,0.23449963331222534,1.441925048828125,579.189453125,434.0292053222656,1187.575439453125
263,63,0.5146049857139587,30.263662338256836,280.8578796386719,495.98138427734375,609.4739990234375
263,39,0.10223449021577835,463.7334899902344,204.5161895751953,720.0,721.5938110351562
263,60,0.35943520069122314,15.664984703063965,196.1068572998047,703.3070068359375,1273.2021484375
